TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2021,2,22,12,0,22XX DUNDAS ST,Grandview-Woodland,495737.462,5459122.3933
Theft from Vehicle,2021,4,12,1,30,22XX E 4TH AVE,Grandview-Woodland,495639.1366,5457107.1
Theft from Vehicle,2021,9,6,21,0,22XX E 4TH AVE,Grandview-Woodland,495684.853,5457116.7843
Theft from Vehicle,2021,4,24,23,0,22XX E 4TH AVE,Grandview-Woodland,495760.4361,5457108.5319
Theft from Vehicle,2021,1,25,1,27,22XX E 5TH AVE,Grandview-Woodland,495675.1136,5457022.234
Theft from Vehicle,2021,12,19,5,15,22XX E 7TH AVE,Grandview-Woodland,495706.5414,5456826.9085
Theft from Vehicle,2021,9,14,18,0,22XX E 8TH AVE,Grandview-Woodland,495647.4705,5456711.1196
Theft from Vehicle,2021,4,5,14,30,22XX E HASTINGS ST,Grandview-Woodland,495751.574,5458710.1246
Theft from Vehicle,2021,1,19,20,52,22XX ETON ST,Grandview-Woodland,495668.8766,5459416.1886
Theft from Vehicle,2021,1,21,4,50,22XX ETON ST,Grandview-Woodland,495700.1523,5459415.9438
Theft from Vehicle,2021,1,2,22,0,22XX FERNDALE ST,Grandview-Woodland,495706.9729,5458541.0079
Theft from Vehicle,2021,8,29,2,0,22XX FERNDALE ST,Grandview-Woodland,495712.4776,5458550.0878
Theft from Vehicle,2021,8,29,2,30,22XX FERNDALE ST,Grandview-Woodland,495712.4776,5458550.0878
Theft from Vehicle,2021,3,17,7,40,22XX FRANKLIN ST,Grandview-Woodland,495660.7292,5458811.6143
Theft from Vehicle,2021,9,12,8,55,22XX FRANKLIN ST,Grandview-Woodland,495697.0454,5458810.9228
Theft from Vehicle,2021,6,29,2,0,22XX GRANT ST,Grandview-Woodland,495650.6182,5457612.1186
Theft from Vehicle,2021,8,20,23,0,22XX GRANT ST,Grandview-Woodland,495666.8525,5457602.7655
Theft from Vehicle,2021,9,13,23,0,22XX GRANT ST,Grandview-Woodland,495710.4569,5457602.2059
Theft from Vehicle,2021,4,6,10,21,22XX GRAVELEY ST,Grandview-Woodland,495643.5036,5457514.2784
Theft from Vehicle,2021,7,7,19,0,22XX MCGILL ST,Grandview-Woodland,495643.5984,5459517.871
Theft from Vehicle,2021,2,12,22,0,22XX MCGILL ST,Grandview-Woodland,495660.5355,5459526.7353
Theft from Vehicle,2021,9,5,4,30,22XX PANDORA ST,Grandview-Woodland,495663.5731,5458914.2153
Theft from Vehicle,2021,9,24,10,0,22XX PARKER ST,Grandview-Woodland,495653.6353,5458096.4444
Theft from Vehicle,2021,4,1,18,0,22XX TRIUMPH ST,Grandview-Woodland,495695.8983,5459023.8867
Theft from Vehicle,2021,3,2,0,0,22XX TURNER ST,Grandview-Woodland,495753.6787,5458490.2648
Theft from Vehicle,2021,2,11,6,0,22XX WALL ST,Grandview-Woodland,495685.7737,5459608.3743
Theft from Vehicle,2021,5,4,12,24,22XX WALL ST,Grandview-Woodland,495685.7737,5459608.3743
Theft from Vehicle,2021,5,22,22,0,23XX CLARK DR,Grandview-Woodland,494366.6268,5456820.505
Theft from Vehicle,2021,5,15,12,30,23XX DUNDAS ST,Grandview-Woodland,495839.9944,5459121.0154
Theft from Vehicle,2021,8,24,17,30,23XX E 1ST AVE,Grandview-Woodland,495793.5787,5457423.5612
Theft from Vehicle,2021,4,10,20,30,23XX E 4TH AVE,Grandview-Woodland,495790.7816,5457108.7342
Theft from Vehicle,2021,7,9,3,21,23XX E HASTINGS ST,Grandview-Woodland,495881.1223,5458718.8664
Theft from Vehicle,2021,1,1,14,0,23XX FRANKLIN ST,Grandview-Woodland,495816.7698,5458809.3077
Theft from Vehicle,2021,8,29,20,0,23XX GRANT ST,Grandview-Woodland,495793.6083,5457601.2718
Theft from Vehicle,2021,9,2,17,0,23XX MCGILL ST,Grandview-Woodland,495876.9584,5459514.2619
Theft from Vehicle,2021,6,25,3,0,23XX OXFORD ST,Grandview-Woodland,495865.9208,5459213.1679
Theft from Vehicle,2021,8,20,16,30,23XX PARKER ST,Grandview-Woodland,495818.8375,5458108.3538
Theft from Vehicle,2021,9,12,12,0,23XX TRINITY ST,Grandview-Woodland,495806.6507,5459616.4353
Theft from Vehicle,2021,5,27,23,0,23XX WALL ST,Grandview-Woodland,495762.4191,5459683.3095
Theft from Vehicle,2021,7,25,16,0,23XX WOODLAND DR,Grandview-Woodland,494648.5132,5456803.9458
Theft from Vehicle,2021,1,23,23,0,24XX GARDEN DR,Grandview-Woodland,495764.2801,5456638.7317
Theft from Vehicle,2021,8,14,18,0,24XX GARDEN DR,Grandview-Woodland,495773.8433,5456688.3355
Theft from Vehicle,2021,5,19,23,30,24XX GARDEN DR,Grandview-Woodland,495774.0452,5456712.2579
Theft from Vehicle,2021,4,30,8,0,2XX CLARK DR,Grandview-Woodland,494405.9976,5458925.7315
Theft from Vehicle,2021,4,15,17,0,2XX COMMERCIAL DR,Grandview-Woodland,494888.2407,5458922.8937
Theft from Vehicle,2021,9,9,20,30,2XX LAKEWOOD DR,Grandview-Woodland,495517.6441,5458913.4552
Theft from Vehicle,2021,3,4,18,0,2XX N GARDEN DR,Grandview-Woodland,495797.7622,5459345.7633
Theft from Vehicle,2021,1,26,15,15,2XX VICTORIA DR,Grandview-Woodland,495237.0456,5458901.4484
Theft from Vehicle,2021,3,1,1,0,3XX N GARDEN DR,Grandview-Woodland,495798.0016,5459492.6736
Theft from Vehicle,2021,2,4,17,0,3XX SEMLIN DR,Grandview-Woodland,495376.4359,5458728.6139
Theft from Vehicle,2021,10,15,12,30,3XX VICTORIA DR,Grandview-Woodland,495236.1738,5458796.0737
Theft from Vehicle,2021,7,12,16,12,4XX MCLEAN DR,Grandview-Woodland,494614.0325,5458725.641
Theft from Vehicle,2021,7,29,9,46,4XX MCLEAN DR,Grandview-Woodland,494614.0325,5458725.641
Theft from Vehicle,2021,2,5,0,30,4XX SALSBURY DR,Grandview-Woodland,495037.8042,5458721.1364
Theft from Vehicle,2021,12,2,18,30,5XX MCLEAN DR,Grandview-Woodland,494613.711,5458572.4379
Theft from Vehicle,2021,8,13,10,55,6XX COMMERCIAL DR,Grandview-Woodland,494870.8193,5458484.0074
Theft from Vehicle,2021,8,13,4,9,6XX COMMERCIAL DR,Grandview-Woodland,494879.8448,5458476.159
Theft from Vehicle,2021,4,1,5,0,6XX COMMERCIAL DR,Grandview-Woodland,494879.9035,5458480.0136
Theft from Vehicle,2021,7,12,1,6,6XX SALSBURY DR,Grandview-Woodland,495024.524,5458440.738
Theft from Vehicle,2021,3,5,22,6,6XX SALSBURY DR,Grandview-Woodland,495034.6719,5458507.7952
Theft from Vehicle,2021,1,2,1,0,6XX WOODLAND DR,Grandview-Woodland,494717.7266,5458498.1993
Theft from Vehicle,2021,7,4,18,10,7XX WOODLAND DR,Grandview-Woodland,494715.5369,5458397.8777
Theft from Vehicle,2021,5,20,0,0,8XX COMMERCIAL DR,Grandview-Woodland,494879.2202,5458236.9068
Theft from Vehicle,2021,11,13,5,21,8XX MCLEAN DR,Grandview-Woodland,494600.9523,5458299.7902
Theft from Vehicle,2021,2,21,16,0,8XX SALSBURY DR,Grandview-Woodland,495022.5368,5458221.0694
Theft from Vehicle,2021,11,26,23,30,8XX SALSBURY DR,Grandview-Woodland,495023.3152,5458248.5732
Theft from Vehicle,2021,2,24,18,0,8XX SEMLIN DR,Grandview-Woodland,495362.9449,5458274.7741
Theft from Vehicle,2021,1,16,20,0,8XX SEMLIN DR,Grandview-Woodland,495371.5892,5458298.835
Theft from Vehicle,2021,7,3,19,30,9XX SALSBURY DR,Grandview-Woodland,495091.4225,5458205.3215
Theft from Vehicle,2021,1,1,17,0,ADANAC ST / GARDEN DR,Grandview-Woodland,495790.1932,5458303.0276
Theft from Vehicle,2021,3,20,12,0,CHARLES ST / NANAIMO ST,Grandview-Woodland,495883.8267,5457798.8426
Theft from Vehicle,2021,9,14,1,0,CHARLES ST / SALSBURY DR,Grandview-Woodland,495080.9312,5457809.8739
Theft from Vehicle,2021,12,7,20,0,CLARK DR / E 2ND AVE,Grandview-Woodland,494370.3677,5457335.5012
Theft from Vehicle,2021,12,14,17,0,CLARK DR / E GEORGIA ST,Grandview-Woodland,494382.9313,5458425.1052
Theft from Vehicle,2021,5,15,11,15,CLARK DR / FRANCES ST,Grandview-Woodland,494385.4206,5458526.6349
Theft from Vehicle,2021,11,8,12,0,CLARK DR / NAPIER ST,Grandview-Woodland,494377.4436,5458023.2732
Theft from Vehicle,2021,11,17,10,0,COMMERCIAL DR / E 5TH AVE,Grandview-Woodland,494927.46,5457005.0385
Theft from Vehicle,2021,3,9,8,30,COMMERCIAL DR / E PENDER ST,Grandview-Woodland,494877.6344,5458616.8141
Theft from Vehicle,2021,1,18,14,15,COMMERCIAL DR / KITCHENER ST,Grandview-Woodland,494936.513,5457711.1521
Theft from Vehicle,2021,9,29,0,0,COMMERCIAL DR / NAPIER ST,Grandview-Woodland,494941.3236,5458014.1765
Theft from Vehicle,2021,3,10,13,0,COMMERCIAL DR / PANDORA ST,Grandview-Woodland,494883.7862,5458927.9976
Theft from Vehicle,2021,2,15,19,0,COMMERCIAL DR / POWELL ST,Grandview-Woodland,494883.8523,5459014.7108
Theft from Vehicle,2021,4,25,16,0,COTTON DR / GRAVELEY ST,Grandview-Woodland,494794.2307,5457530.4215
Theft from Vehicle,2021,8,13,19,30,COTTON DR / KITCHENER ST,Grandview-Woodland,494796.9197,5457712.2718
Theft from Vehicle,2021,8,29,23,30,DUNDAS ST / TEMPLETON DR,Grandview-Woodland,495657.7466,5459118.7679
Theft from Vehicle,2021,12,4,9,32,DUNDAS ST / TEMPLETON DR,Grandview-Woodland,495657.7466,5459118.7679
Theft from Vehicle,2021,7,24,18,0,E 3RD AVE / VICTORIA DR,Grandview-Woodland,495212.8044,5457224.0666
Theft from Vehicle,2021,5,10,19,0,E 7TH AVE / SEMLIN DR,Grandview-Woodland,495349.5394,5456821.9013
Theft from Vehicle,2021,7,27,21,30,E BROADWAY AVE / NANAIMO ST,Grandview-Woodland,495882.5349,5456597.9017
Theft from Vehicle,2021,12,23,15,20,E HASTINGS ST / LAKEWOOD DR,Grandview-Woodland,495513.4366,5458715.3232
Theft from Vehicle,2021,11,23,21,0,E HASTINGS ST / NANAIMO ST,Grandview-Woodland,495887.5446,5458714.2743
Theft from Vehicle,2021,11,9,11,28,E HASTINGS ST / NANAIMO ST,Grandview-Woodland,495887.5447,5458714.2743
Theft from Vehicle,2021,4,8,13,30,E HASTINGS ST / SALSBURY DR,Grandview-Woodland,495033.2589,5458722.9728
Theft from Vehicle,2021,8,13,9,30,E PENDER ST / SALSBURY DR,Grandview-Woodland,495031.6624,5458614.1937
Theft from Vehicle,2021,1,25,19,0,E PENDER ST / VICTORIA DR,Grandview-Woodland,495229.7805,5458611.8948
Theft from Vehicle,2021,1,2,15,30,FRANKLIN ST / MCLEAN DR,Grandview-Woodland,494611.3882,5458833.1957
Theft from Vehicle,2021,8,23,20,0,GARDEN DR / KITCHENER ST,Grandview-Woodland,495783.9549,5457699.2426
Theft from Vehicle,2021,2,7,14,0,GARDEN DR / TRIUMPH ST,Grandview-Woodland,495799.7446,5459018.415
Theft from Vehicle,2021,4,28,9,0,GRANT ST / MCLEAN DR,Grandview-Woodland,494516.4138,5457638.3489
Theft from Vehicle,2021,12,10,8,53,GRANT ST / WOODLAND DR,Grandview-Woodland,494657.8826,5457634.3522
Theft from Vehicle,2021,9,18,21,0,GRAVELEY ST / MCLEAN DR,Grandview-Woodland,494514.7313,5457534.673
Theft from Vehicle,2021,4,5,0,0,GRAVELEY ST / TEMPLETON DR,Grandview-Woodland,495639.293,5457518.9143
Theft from Vehicle,2021,2,14,21,0,KITCHENER ST / SALSBURY DR,Grandview-Woodland,495079.4089,5457710.0997
Theft from Vehicle,2021,2,16,1,30,KITCHENER ST / TEMPLETON DR,Grandview-Woodland,495642.274,5457700.542
Theft from Vehicle,2021,5,31,14,0,LAKEWOOD DR / PANDORA ST,Grandview-Woodland,495515.1672,5458919.3309
Theft from Vehicle,2021,6,29,4,0,LILY ST / NAPIER ST,Grandview-Woodland,495303.4291,5458008.3302
Theft from Vehicle,2021,5,12,19,20,N GARDEN DR / TRINITY ST,Grandview-Woodland,495804.2262,5459621.0686
Theft from Vehicle,2021,11,3,14,0,N NANAIMO ST / OXFORD ST,Grandview-Woodland,495889.1209,5459217.4099
Theft from Vehicle,2021,8,7,12,40,NAPIER ST / VICTORIA DR,Grandview-Woodland,495224.3063,5458011.789
Theft from Vehicle,2021,10,5,5,30,SALSBURY DR / VENABLES ST,Grandview-Woodland,495026.8544,5458212.0268
Theft from Vehicle,2021,5,2,22,0,SEMLIN DR / TRIUMPH ST,Grandview-Woodland,495377.42,5459021.0106
Theft from Vehicle,2021,2,7,18,0,VENABLES ST / WOODLAND DR,Grandview-Woodland,494665.6454,5458220.1472
Theft from Vehicle,2021,3,24,20,0,X N GARDEN DR,Grandview-Woodland,495794.4349,5459124.0942
Theft of Bicycle,2021,5,28,23,0,10XX ODLUM DR,Grandview-Woodland,494485.128,5458097.8643
Theft of Bicycle,2021,8,4,12,0,11XX COMMERCIAL DR,Grandview-Woodland,494936.5535,5457995.6223
Theft of Bicycle,2021,4,16,13,1,11XX VICTORIA DR,Grandview-Woodland,495228.2038,5457965.021
Theft of Bicycle,2021,7,17,19,30,13XX E 3RD AVE,Grandview-Woodland,494377.5729,5457230.3243
Theft of Bicycle,2021,3,2,8,45,13XX E 7TH AVE,Grandview-Woodland,494453.6754,5456835.7522
Theft of Bicycle,2021,6,30,21,0,14XX E 3RD AVE,Grandview-Woodland,494543.891,5457228.8726
Theft of Bicycle,2021,2,1,12,0,14XX E 7TH AVE,Grandview-Woodland,494535.6496,5456824.9358
Theft of Bicycle,2021,3,30,0,0,14XX E 7TH AVE,Grandview-Woodland,494561.3291,5456833.5541
Theft of Bicycle,2021,10,20,15,0,14XX E 7TH AVE,Grandview-Woodland,494574.7256,5456824.1331
Theft of Bicycle,2021,2,7,14,0,14XX E 8TH AVE,Grandview-Woodland,494534.4692,5456725.1911
Theft of Bicycle,2021,4,5,8,0,14XX FRANCES ST,Grandview-Woodland,494536.746,5458528.0412
Theft of Bicycle,2021,8,1,15,0,14XX NAPIER ST,Grandview-Woodland,494536.4977,5458023.5898
Theft of Bicycle,2021,7,23,23,45,14XX WILLIAM ST,Grandview-Woodland,494483.0076,5457915.9739
Theft of Bicycle,2021,1,16,0,0,14XX WILLIAM ST,Grandview-Woodland,494538.3804,5457923.7763
Theft of Bicycle,2021,1,29,22,0,14XX WILLIAM ST,Grandview-Woodland,494538.3804,5457923.7763
Theft of Bicycle,2021,6,21,5,0,15XX E 2ND AVE,Grandview-Woodland,494764.2257,5457326.5531
Theft of Bicycle,2021,6,29,1,0,15XX GRAVELEY ST,Grandview-Woodland,494700.8464,5457527.3117
Theft of Bicycle,2021,4,5,21,0,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Theft of Bicycle,2021,5,8,19,19,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Theft of Bicycle,2021,2,25,1,0,15XX VICTORIA DR,Grandview-Woodland,495222.0143,5457581.7856
Theft of Bicycle,2021,4,21,20,33,15XX WOODLAND DR,Grandview-Woodland,494652.221,5457578.8873
Theft of Bicycle,2021,5,26,14,0,15XX WOODLAND DR,Grandview-Woodland,494652.221,5457578.8873
Theft of Bicycle,2021,6,29,14,22,15XX WOODLAND DR,Grandview-Woodland,494652.221,5457578.8873
Theft of Bicycle,2021,11,8,16,0,16XX ADANAC ST,Grandview-Woodland,494789.8734,5458321.7607
Theft of Bicycle,2021,5,13,2,0,16XX E 1ST AVE,Grandview-Woodland,494856.0732,5457431.2335
Theft of Bicycle,2021,4,4,0,0,16XX GRANT ST,Grandview-Woodland,494850.1456,5457627.26
Theft of Bicycle,2021,4,9,1,0,16XX GRANT ST,Grandview-Woodland,494852.8718,5457627.2257
Theft of Bicycle,2021,9,7,13,40,16XX GRAVELEY ST,Grandview-Woodland,494886.0912,5457524.8674
Theft of Bicycle,2021,11,26,14,0,16XX NAPIER ST,Grandview-Woodland,494923.2387,5458018.9232
Theft of Bicycle,2021,6,10,0,0,17XX COMMERCIAL DR,Grandview-Woodland,494926.7584,5457400.8505
Theft of Bicycle,2021,3,20,16,30,17XX COMMERCIAL DR,Grandview-Woodland,494935.8998,5457407.524
Theft of Bicycle,2021,12,17,17,30,17XX FRANCES ST,Grandview-Woodland,494991.3885,5458518.246
Theft of Bicycle,2021,2,19,12,0,17XX GRANT ST,Grandview-Woodland,495013.4841,5457612.0959
Theft of Bicycle,2021,1,10,12,0,17XX NAPIER ST,Grandview-Woodland,494965.1225,5458009.3805
Theft of Bicycle,2021,1,10,15,0,17XX NAPIER ST,Grandview-Woodland,494965.1225,5458009.3805
Theft of Bicycle,2021,3,28,4,0,17XX PARKER ST,Grandview-Woodland,495019.4041,5458117.7031
Theft of Bicycle,2021,11,23,11,0,17XX VENABLES ST,Grandview-Woodland,494911.0279,5458218.9712
Theft of Bicycle,2021,6,26,7,10,18XX ADANAC ST,Grandview-Woodland,495130.1621,5458306.3737
Theft of Bicycle,2021,6,25,0,0,18XX E 2ND AVE,Grandview-Woodland,495096.4607,5457331.3918
Theft of Bicycle,2021,1,6,5,0,18XX E GEORGIA ST,Grandview-Woodland,495141.1042,5458406.0041
Theft of Bicycle,2021,1,13,17,30,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Theft of Bicycle,2021,8,11,19,12,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Theft of Bicycle,2021,5,3,23,0,18XX VICTORIA DR,Grandview-Woodland,495218.7796,5457320.116
Theft of Bicycle,2021,6,30,0,0,19XX PARKER ST,Grandview-Woodland,495282.0623,5458105.9037
Theft of Bicycle,2021,12,19,17,15,19XX TRIUMPH ST,Grandview-Woodland,495306.8149,5459016.7772
Theft of Bicycle,2021,7,29,0,0,19XX VICTORIA DR,Grandview-Woodland,495216.2481,5457134.5667
Theft of Bicycle,2021,8,13,17,0,1X LAKEWOOD DR,Grandview-Woodland,495523.0435,5459098.7609
Theft of Bicycle,2021,6,11,0,0,20XX E 7TH AVE,Grandview-Woodland,495438.601,5456825.8886
Theft of Bicycle,2021,8,10,19,0,20XX FRANKLIN ST,Grandview-Woodland,495407.6544,5458824.8344
Theft of Bicycle,2021,8,28,20,0,20XX GRANT ST,Grandview-Woodland,495447.7874,5457617.2956
Theft of Bicycle,2021,1,19,10,50,21XX ADANAC ST,Grandview-Woodland,495542.7163,5458301.02
Theft of Bicycle,2021,7,30,4,5,21XX FRANKLIN ST,Grandview-Woodland,495545.0152,5458822.7777
Theft of Bicycle,2021,2,4,23,45,21XX TRIUMPH ST,Grandview-Woodland,495588.2686,5459024.5485
Theft of Bicycle,2021,8,8,13,30,22XX COMMERCIAL DR,Grandview-Woodland,494929.744,5456855.3495
Theft of Bicycle,2021,2,1,0,30,22XX E 7TH AVE,Grandview-Woodland,495698.5043,5456826.8586
Theft of Bicycle,2021,1,31,0,22,22XX FERNDALE ST,Grandview-Woodland,495661.097,5458541.5477
Theft of Bicycle,2021,8,25,12,0,22XX FERNDALE ST,Grandview-Woodland,495712.4776,5458550.0878
Theft of Bicycle,2021,9,25,0,0,22XX FRANKLIN ST,Grandview-Woodland,495697.0454,5458810.9228
Theft of Bicycle,2021,7,1,14,0,22XX WILLIAM ST,Grandview-Woodland,495708.3089,5457906.4017
Theft of Bicycle,2021,6,3,0,0,23XX E 2ND AVE,Grandview-Woodland,495822.8549,5457321.6711
Theft of Bicycle,2021,4,10,4,0,23XX E 3RD AVE,Grandview-Woodland,495856.1397,5457210.557
Theft of Bicycle,2021,5,5,20,0,23XX FERNDALE ST,Grandview-Woodland,495844.1049,5458548.4823
Theft of Bicycle,2021,7,11,22,44,24XX COMMERCIAL DR,Grandview-Woodland,494927.2521,5456683.7058
Theft of Bicycle,2021,6,11,17,7,24XX VICTORIA DR,Grandview-Woodland,495208.7675,5456620.1177
Theft of Bicycle,2021,7,2,18,45,24XX VICTORIA DR,Grandview-Woodland,495208.7675,5456620.1177
Theft of Bicycle,2021,7,6,0,0,4XX MCLEAN DR,Grandview-Woodland,494613.9645,5458703.2272
