TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2020,1,4,0,0,2XX UNION ST,Strathcona,492793.84,5458332.9895
Theft from Vehicle,2020,2,18,1,30,2XX UNION ST,Strathcona,492793.84,5458332.9895
Theft from Vehicle,2020,12,20,9,50,2XX UNION ST,Strathcona,492793.84,5458332.9895
Theft from Vehicle,2020,7,6,23,30,2XX UNION ST,Strathcona,492838.0524,5458331.2683
Theft from Vehicle,2020,3,17,18,0,2XX UNION ST,Strathcona,492849.1055,5458330.838
Theft from Vehicle,2020,1,14,9,45,3XX ALEXANDER ST,Strathcona,492927.8688,5459033.6571
Theft from Vehicle,2020,9,5,13,51,3XX ALEXANDER ST,Strathcona,492964.6928,5459032.4943
Theft from Vehicle,2020,3,5,21,0,3XX CAMPBELL AVE,Strathcona,493840.3243,5458804.2945
Theft from Vehicle,2020,4,4,8,38,3XX CAMPBELL AVE,Strathcona,493840.3243,5458804.2945
Theft from Vehicle,2020,5,29,21,0,3XX E 1ST AVE,Strathcona,493044.8062,5457207.8496
Theft from Vehicle,2020,11,29,19,0,3XX E 1ST AVE,Strathcona,493044.8062,5457207.8496
Theft from Vehicle,2020,12,1,0,0,3XX E 1ST AVE,Strathcona,493065.7699,5457207.3216
Theft from Vehicle,2020,9,3,11,15,3XX E CORDOVA ST,Strathcona,492907.2843,5458842.1798
Theft from Vehicle,2020,9,3,17,30,3XX E CORDOVA ST,Strathcona,492922.4174,5458841.6784
Theft from Vehicle,2020,7,31,14,45,3XX E HASTINGS ST,Strathcona,492961.9482,5458736.4112
Theft from Vehicle,2020,1,1,21,0,3XX E PENDER ST,Strathcona,492929.588,5458619.91
Theft from Vehicle,2020,1,1,22,0,3XX E PENDER ST,Strathcona,492929.588,5458619.91
Theft from Vehicle,2020,3,18,22,20,3XX E PENDER ST,Strathcona,492929.588,5458619.91
Theft from Vehicle,2020,8,18,12,0,3XX E PENDER ST,Strathcona,492929.588,5458619.91
Theft from Vehicle,2020,10,17,18,25,3XX E PENDER ST,Strathcona,492929.588,5458619.91
Theft from Vehicle,2020,7,7,5,0,3XX E PENDER ST,Strathcona,492932.3691,5458628.9696
Theft from Vehicle,2020,7,7,5,20,3XX E PENDER ST,Strathcona,492932.3691,5458628.9696
Theft from Vehicle,2020,7,29,14,56,3XX E PENDER ST,Strathcona,492932.3691,5458628.9696
Theft from Vehicle,2020,2,12,12,10,3XX E PENDER ST,Strathcona,492989.9686,5458627.1237
Theft from Vehicle,2020,6,9,17,18,3XX E PENDER ST,Strathcona,493021.941,5458626.0988
Theft from Vehicle,2020,1,30,11,17,3XX GORE AVE,Strathcona,492907.2841,5458832.9456
Theft from Vehicle,2020,4,21,14,10,3XX GORE AVE,Strathcona,492907.2841,5458832.9456
Theft from Vehicle,2020,2,12,17,30,3XX HAWKS AVE,Strathcona,493669.0364,5458808.5805
Theft from Vehicle,2020,12,24,9,0,3XX HEATLEY AVE,Strathcona,493486.0885,5458800.5272
Theft from Vehicle,2020,1,6,13,56,3XX HEATLEY AVE,Strathcona,493494.8436,5458785.9267
Theft from Vehicle,2020,10,12,16,0,3XX HEATLEY AVE,Strathcona,493495.7112,5458818.2244
Theft from Vehicle,2020,12,5,10,49,3XX INDUSTRIAL AVE,Strathcona,492886.4872,5457461.6283
Theft from Vehicle,2020,6,25,13,0,3XX INDUSTRIAL AVE,Strathcona,492887.0343,5457452.0376
Theft from Vehicle,2020,9,8,22,0,3XX JACKSON AVE,Strathcona,493212.5161,5458817.978
Theft from Vehicle,2020,1,30,18,0,3XX KEEFER ST,Strathcona,492944.466,5458519.6381
Theft from Vehicle,2020,7,4,2,9,3XX KEEFER ST,Strathcona,492973.9282,5458527.9008
Theft from Vehicle,2020,6,9,0,0,3XX KEEFER ST,Strathcona,493005.2732,5458517.8105
Theft from Vehicle,2020,6,21,23,0,3XX KEEFER ST,Strathcona,493005.2732,5458517.8105
Theft from Vehicle,2020,5,29,14,0,3XX MAIN ST,Strathcona,492754.8105,5458748.3707
Theft from Vehicle,2020,2,6,15,0,3XX MAIN ST,Strathcona,492758.3737,5458836.6377
Theft from Vehicle,2020,10,8,21,30,3XX MAIN ST,Strathcona,492758.3737,5458836.6377
Theft from Vehicle,2020,10,18,2,0,3XX POWELL ST,Strathcona,492902.0617,5458933.5439
Theft from Vehicle,2020,11,22,20,0,3XX PRINCESS AVE,Strathcona,493345.8058,5458799.9344
Theft from Vehicle,2020,12,3,21,0,3XX PRINCESS AVE,Strathcona,493345.8058,5458799.9344
Theft from Vehicle,2020,12,12,12,0,3XX PRINCESS AVE,Strathcona,493345.8058,5458799.9344
Theft from Vehicle,2020,4,9,18,45,3XX PRINCESS AVE,Strathcona,493355.0409,5458802.4053
Theft from Vehicle,2020,7,22,9,43,3XX PRINCESS AVE,Strathcona,493355.6074,5458818.7745
Theft from Vehicle,2020,10,11,20,0,3XX PRIOR ST,Strathcona,492972.008,5458232.5322
Theft from Vehicle,2020,10,19,5,0,3XX RAILWAY ST,Strathcona,492925.3045,5459085.0619
Theft from Vehicle,2020,10,27,21,0,3XX RAILWAY ST,Strathcona,492925.3045,5459085.0619
Theft from Vehicle,2020,2,22,19,30,3XX RAILWAY ST,Strathcona,492973.9745,5459102.1506
Theft from Vehicle,2020,1,17,15,30,3XX RAILWAY ST,Strathcona,493034.7769,5459113.3972
Theft from Vehicle,2020,10,28,21,0,3XX RAILWAY ST,Strathcona,493054.9814,5459128.0922
Theft from Vehicle,2020,10,8,0,1,3XX TERMINAL AVE,Strathcona,492886.3906,5457734.6287
Theft from Vehicle,2020,2,7,16,35,3XX TERMINAL AVE,Strathcona,493041.9951,5457716.323
Theft from Vehicle,2020,9,19,3,30,3XX UNION ST,Strathcona,492990.2449,5458316.6684
Theft from Vehicle,2020,4,26,1,44,4XX ALEXANDER ST,Strathcona,493076.8136,5459029.0149
Theft from Vehicle,2020,12,26,6,45,4XX CAMPBELL AVE,Strathcona,493837.079,5458696.9422
Theft from Vehicle,2020,3,31,14,26,4XX DUNLEVY AVE,Strathcona,493065.5441,5458723.3588
Theft from Vehicle,2020,3,17,4,1,4XX E CORDOVA ST,Strathcona,493071.284,5458827.6703
Theft from Vehicle,2020,11,13,21,0,4XX E CORDOVA ST,Strathcona,493071.284,5458827.6703
Theft from Vehicle,2020,12,1,2,29,4XX E CORDOVA ST,Strathcona,493071.284,5458827.6703
Theft from Vehicle,2020,5,22,23,0,4XX E CORDOVA ST,Strathcona,493087.1644,5458827.3062
Theft from Vehicle,2020,4,13,0,1,4XX E HASTINGS ST,Strathcona,493068.1692,5458724.1138
Theft from Vehicle,2020,11,10,15,0,4XX E HASTINGS ST,Strathcona,493068.1692,5458724.1138
Theft from Vehicle,2020,12,17,20,0,4XX E HASTINGS ST,Strathcona,493068.1692,5458724.1138
Theft from Vehicle,2020,2,18,0,0,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,4,27,23,30,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,6,10,22,30,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,7,12,2,0,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,8,6,20,0,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,8,17,23,30,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,9,28,23,0,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,10,5,22,0,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,10,24,8,0,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Theft from Vehicle,2020,1,11,19,30,4XX E PENDER ST,Strathcona,493065.4797,5458615.6264
Theft from Vehicle,2020,3,14,15,0,4XX E PENDER ST,Strathcona,493090.0713,5458615.0836
Theft from Vehicle,2020,11,25,0,0,4XX E PENDER ST,Strathcona,493180.6682,5458613.0846
Theft from Vehicle,2020,2,16,15,30,4XX HEATLEY AVE,Strathcona,493492.8156,5458710.6517
Theft from Vehicle,2020,6,29,17,0,4XX INDUSTRIAL AVE,Strathcona,493029.5876,5457424.4011
Theft from Vehicle,2020,3,15,21,0,4XX INDUSTRIAL AVE,Strathcona,493034.2272,5457413.745
Theft from Vehicle,2020,4,5,1,0,4XX INDUSTRIAL AVE,Strathcona,493034.2272,5457413.745
Theft from Vehicle,2020,12,11,16,40,4XX INDUSTRIAL AVE,Strathcona,493070.021,5457413.8816
Theft from Vehicle,2020,3,22,2,0,4XX INDUSTRIAL AVE,Strathcona,493083.7221,5457410.3172
Theft from Vehicle,2020,2,5,23,30,4XX KEEFER ST,Strathcona,493066.0803,5458515.9829
Theft from Vehicle,2020,3,15,10,45,4XX KEEFER ST,Strathcona,493066.0803,5458515.9829
Theft from Vehicle,2020,12,6,9,0,4XX KEEFER ST,Strathcona,493066.0803,5458515.9829
Theft from Vehicle,2020,2,25,22,0,4XX KEEFER ST,Strathcona,493107.7038,5458523.88
Theft from Vehicle,2020,3,9,8,40,4XX MAIN ST,Strathcona,492754.3113,5458731.9687
Theft from Vehicle,2020,10,14,20,0,4XX POWELL ST,Strathcona,493110.1434,5458936.3161
Theft from Vehicle,2020,4,5,14,30,4XX PRINCESS AVE,Strathcona,493351.9607,5458714.3087
Theft from Vehicle,2020,11,6,15,30,4XX RAILWAY ST,Strathcona,493206.2262,5459124.056
Theft from Vehicle,2020,11,6,16,45,4XX RAILWAY ST,Strathcona,493206.2262,5459124.056
Theft from Vehicle,2020,2,4,21,0,4XX RAYMUR AVE,Strathcona,493997.5045,5458657.0308
Theft from Vehicle,2020,8,6,19,30,4XX UNION ST,Strathcona,493107.6319,5458313.4136
Theft from Vehicle,2020,2,4,6,50,4XX VERNON DR,Strathcona,494247.19,5458705.7472
Theft from Vehicle,2020,1,26,19,30,5X DUNLEVY AVE,Strathcona,493068.2376,5459123.4876
Theft from Vehicle,2020,2,4,10,11,5X JACKSON AVE,Strathcona,493210.9485,5459072.3871
Theft from Vehicle,2020,10,4,21,0,5XX ATLANTIC ST,Strathcona,493225.8365,5458112.7053
Theft from Vehicle,2020,9,18,17,0,5XX ATLANTIC ST,Strathcona,493274.0374,5458120.8698
Theft from Vehicle,2020,12,19,14,0,5XX CAMPBELL AVE,Strathcona,493833.5578,5458581.9559
Theft from Vehicle,2020,12,20,9,44,5XX CAMPBELL AVE,Strathcona,493833.5578,5458581.9559
Theft from Vehicle,2020,1,23,1,0,5XX CAMPBELL AVE,Strathcona,493833.6137,5458583.8001
Theft from Vehicle,2020,2,16,9,30,5XX CAMPBELL AVE,Strathcona,493833.8932,5458593.0211
Theft from Vehicle,2020,11,16,7,21,5XX CAMPBELL AVE,Strathcona,493833.8932,5458593.0211
Theft from Vehicle,2020,1,27,23,0,5XX E GEORGIA ST,Strathcona,493202.78,5458411.5669
Theft from Vehicle,2020,3,7,15,30,5XX E GEORGIA ST,Strathcona,493202.78,5458411.5669
Theft from Vehicle,2020,4,4,11,20,5XX E GEORGIA ST,Strathcona,493202.78,5458411.5669
Theft from Vehicle,2020,4,29,21,30,5XX E GEORGIA ST,Strathcona,493202.78,5458411.5669
Theft from Vehicle,2020,10,7,22,0,5XX E GEORGIA ST,Strathcona,493242.032,5458419.5227
Theft from Vehicle,2020,10,31,6,35,5XX E HASTINGS ST,Strathcona,493272.5649,5458726.9232
Theft from Vehicle,2020,12,18,15,0,5XX E HASTINGS ST,Strathcona,493272.5649,5458726.9232
Theft from Vehicle,2020,9,14,8,30,5XX E HASTINGS ST,Strathcona,493277.5548,5458717.6082
Theft from Vehicle,2020,4,7,15,15,5XX E PENDER ST,Strathcona,493208.4766,5458612.4018
Theft from Vehicle,2020,8,17,20,0,5XX E PENDER ST,Strathcona,493208.4766,5458612.4018
Theft from Vehicle,2020,12,8,0,0,5XX E PENDER ST,Strathcona,493328.2391,5458608.5921
Theft from Vehicle,2020,5,1,11,50,5XX EVANS AVE,Strathcona,493291.6013,5457763.4612
Theft from Vehicle,2020,1,25,19,30,5XX GORE AVE,Strathcona,492922.9345,5458569.4634
Theft from Vehicle,2020,4,18,22,0,5XX HEATLEY AVE,Strathcona,493489.9359,5458608.1906
Theft from Vehicle,2020,8,19,1,0,5XX JACKSON AVE,Strathcona,493205.967,5458612.0403
Theft from Vehicle,2020,9,4,18,23,5XX JACKSON AVE,Strathcona,493205.967,5458612.0403
Theft from Vehicle,2020,8,19,1,0,5XX KEEFER ST,Strathcona,493235.4778,5458510.9064
Theft from Vehicle,2020,1,13,10,20,5XX MAIN ST,Strathcona,492753.1793,5458624.8528
Theft from Vehicle,2020,4,6,22,30,5XX MALKIN AVE,Strathcona,493185.2342,5458211.8692
Theft from Vehicle,2020,11,12,9,15,5XX POWELL ST,Strathcona,493247.7326,5458923.037
Theft from Vehicle,2020,8,4,22,0,5XX POWELL ST,Strathcona,493290.5967,5458921.7372
Theft from Vehicle,2020,2,18,12,50,5XX POWELL ST,Strathcona,493303.5422,5458921.3446
Theft from Vehicle,2020,10,17,7,15,5XX POWELL ST,Strathcona,493306.4085,5458930.406
Theft from Vehicle,2020,5,11,22,0,5XX RAYMUR AVE,Strathcona,493987.7854,5458578.8994
Theft from Vehicle,2020,3,9,22,0,5XX UNION ST,Strathcona,493289.3086,5458316.7442
Theft from Vehicle,2020,1,23,23,22,5XX VERNON DR,Strathcona,494244.4325,5458587.4208
Theft from Vehicle,2020,2,16,21,7,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2020,5,5,12,10,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2020,7,15,10,0,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2020,7,20,13,30,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2020,3,10,7,15,6XX ALEXANDER ST,Strathcona,493362.2884,5459029.6987
Theft from Vehicle,2020,9,22,8,20,6XX ALEXANDER ST,Strathcona,493362.2884,5459029.6987
Theft from Vehicle,2020,6,16,17,0,6XX ALEXANDER ST,Strathcona,493383.6744,5459019.8712
Theft from Vehicle,2020,6,27,0,0,6XX ALEXANDER ST,Strathcona,493399.9315,5459019.3551
Theft from Vehicle,2020,10,12,22,0,6XX E CORDOVA ST,Strathcona,493417.0306,5458817.5338
Theft from Vehicle,2020,1,1,23,30,6XX E CORDOVA ST,Strathcona,493430.055,5458817.1307
Theft from Vehicle,2020,4,30,0,0,6XX E GEORGIA ST,Strathcona,493344.2361,5458407.2749
Theft from Vehicle,2020,8,13,2,48,6XX E GEORGIA ST,Strathcona,493344.2361,5458407.2749
Theft from Vehicle,2020,8,20,17,0,6XX E GEORGIA ST,Strathcona,493344.2361,5458407.2749
Theft from Vehicle,2020,1,12,0,1,6XX E GEORGIA ST,Strathcona,493354.9604,5458406.9579
Theft from Vehicle,2020,8,8,22,30,6XX E GEORGIA ST,Strathcona,493390.1897,5458405.9148
Theft from Vehicle,2020,10,9,16,0,6XX E HASTINGS ST,Strathcona,493416.5869,5458713.4358
Theft from Vehicle,2020,2,12,19,0,6XX E HASTINGS ST,Strathcona,493481.3481,5458711.7064
Theft from Vehicle,2020,1,2,15,42,6XX E PENDER ST,Strathcona,493350.2976,5458607.9754
Theft from Vehicle,2020,8,5,18,0,6XX E PENDER ST,Strathcona,493397.4664,5458616.1829
Theft from Vehicle,2020,6,6,19,17,6XX E PENDER ST,Strathcona,493418.5246,5458615.7664
Theft from Vehicle,2020,7,8,19,30,6XX EVANS AVE,Strathcona,493380.5345,5457740.4309
Theft from Vehicle,2020,2,19,18,47,6XX GORE AVE,Strathcona,492935.9097,5458523.5246
Theft from Vehicle,2020,10,19,1,0,6XX HAWKS AVE,Strathcona,493658.689,5458480.8865
Theft from Vehicle,2020,4,29,0,0,6XX INDUSTRIAL AVE,Strathcona,493375.232,5457325.0321
Theft from Vehicle,2020,2,1,14,20,6XX INDUSTRIAL AVE,Strathcona,493402.5124,5457317.9351
Theft from Vehicle,2020,3,3,18,0,6XX JACKSON AVE,Strathcona,493202.8238,5458498.539
Theft from Vehicle,2020,10,27,19,0,6XX JACKSON AVE,Strathcona,493203.3034,5458514.9474
Theft from Vehicle,2020,9,28,22,0,6XX KEEFER ST,Strathcona,493347.0135,5458507.6401
Theft from Vehicle,2020,1,18,21,0,6XX KEEFER ST,Strathcona,493347.1272,5458507.6379
Theft from Vehicle,2020,11,28,10,30,6XX KEEFER ST,Strathcona,493347.1272,5458507.6379
Theft from Vehicle,2020,2,10,4,5,6XX KEEFER ST,Strathcona,493368.1583,5458507.1428
Theft from Vehicle,2020,3,27,8,20,6XX MAIN ST,Strathcona,492749.7072,5458502.4916
Theft from Vehicle,2020,2,25,15,44,6XX MAIN ST,Strathcona,492750.2786,5458524.8718
Theft from Vehicle,2020,3,31,12,31,6XX MAIN ST,Strathcona,492750.2786,5458524.8718
Theft from Vehicle,2020,7,22,17,33,6XX MALKIN AVE,Strathcona,493231.4808,5458097.6303
Theft from Vehicle,2020,3,5,0,0,6XX MALKIN AVE,Strathcona,493255.047,5458093.5006
Theft from Vehicle,2020,4,7,2,30,6XX MALKIN AVE,Strathcona,493255.047,5458093.5006
Theft from Vehicle,2020,12,22,19,0,6XX MALKIN AVE,Strathcona,493255.047,5458093.5006
Theft from Vehicle,2020,7,4,5,40,6XX POWELL ST,Strathcona,493359.0941,5458919.6601
Theft from Vehicle,2020,12,30,20,0,6XX POWELL ST,Strathcona,493359.0941,5458919.6601
Theft from Vehicle,2020,6,4,11,30,6XX POWELL ST,Strathcona,493366.8947,5458919.4235
Theft from Vehicle,2020,4,8,22,15,6XX PRINCESS AVE,Strathcona,493343.9272,5458479.5783
Theft from Vehicle,2020,10,13,16,6,6XX RAYMUR AVE,Strathcona,493952.055,5458417.6486
Theft from Vehicle,2020,1,30,7,30,6XX UNION ST,Strathcona,493338.1478,5458305.8709
Theft from Vehicle,2020,2,3,4,33,6XX UNION ST,Strathcona,493338.1478,5458305.8709
Theft from Vehicle,2020,6,29,10,0,6XX UNION ST,Strathcona,493338.1478,5458305.8709
Theft from Vehicle,2020,7,14,1,0,6XX UNION ST,Strathcona,493338.1478,5458305.8709
Theft from Vehicle,2020,8,13,1,0,6XX UNION ST,Strathcona,493414.1468,5458312.9194
Theft from Vehicle,2020,8,3,0,0,6XX UNION ST,Strathcona,493419.3548,5458312.7755
Theft from Vehicle,2020,8,16,22,0,6XX UNION ST,Strathcona,493419.3548,5458312.7755
Theft from Vehicle,2020,9,5,20,50,7XX ALEXANDER ST,Strathcona,493598.13,5459007.1491
Theft from Vehicle,2020,10,9,7,43,7XX ALEXANDER ST,Strathcona,493598.13,5459007.1491
Theft from Vehicle,2020,10,8,1,17,7XX E CORDOVA ST,Strathcona,493496.2333,5458815.0686
Theft from Vehicle,2020,11,6,20,20,7XX E CORDOVA ST,Strathcona,493496.2333,5458815.0686
Theft from Vehicle,2020,2,27,6,0,7XX E CORDOVA ST,Strathcona,493547.8031,5458822.5089
Theft from Vehicle,2020,3,19,7,45,7XX E CORDOVA ST,Strathcona,493547.8031,5458822.5089
Theft from Vehicle,2020,12,18,18,15,7XX E CORDOVA ST,Strathcona,493652.9575,5458819.0238
Theft from Vehicle,2020,7,17,15,8,7XX E HASTINGS ST,Strathcona,493496.7915,5458711.1148
Theft from Vehicle,2020,9,24,20,0,7XX E HASTINGS ST,Strathcona,493528.4349,5458709.6077
Theft from Vehicle,2020,12,2,8,30,7XX E HASTINGS ST,Strathcona,493586.3201,5458716.0049
Theft from Vehicle,2020,9,17,4,30,7XX E PENDER ST,Strathcona,493493.8262,5458604.9978
Theft from Vehicle,2020,4,18,18,0,7XX E PENDER ST,Strathcona,493517.0419,5458613.3566
Theft from Vehicle,2020,4,13,22,21,7XX E PENDER ST,Strathcona,493522.5023,5458613.1661
Theft from Vehicle,2020,2,21,1,0,7XX E PENDER ST,Strathcona,493566.4146,5458611.6661
Theft from Vehicle,2020,4,9,15,0,7XX EVANS AVE,Strathcona,493577.8848,5457688.6091
Theft from Vehicle,2020,9,19,18,0,7XX GLEN DR,Strathcona,494087.4358,5458388.8815
Theft from Vehicle,2020,11,22,21,0,7XX GORE AVE,Strathcona,492944.6443,5458422.9589
Theft from Vehicle,2020,6,19,12,0,7XX GREAT NORTHERN WAY,Strathcona,493528.0207,5457109.9159
Theft from Vehicle,2020,6,27,23,6,7XX GREAT NORTHERN WAY,Strathcona,493528.0207,5457109.9159
Theft from Vehicle,2020,10,2,22,0,7XX GREAT NORTHERN WAY,Strathcona,493528.0207,5457109.9159
Theft from Vehicle,2020,5,22,20,0,7XX HAWKS AVE,Strathcona,493655.8535,5458379.0158
Theft from Vehicle,2020,11,6,18,0,7XX HAWKS AVE,Strathcona,493656.0888,5458397.6214
Theft from Vehicle,2020,12,11,10,0,7XX HAWKS AVE,Strathcona,493656.0888,5458397.6214
Theft from Vehicle,2020,7,22,0,0,7XX HEATLEY AVE,Strathcona,493473.5074,5458389.9205
Theft from Vehicle,2020,11,8,0,0,7XX HEATLEY AVE,Strathcona,493483.0057,5458402.6844
