TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2018,11,21,12,0,9XX JERVIS ST,West End,490576.6904,5459284.0198
Theft from Vehicle,2018,12,16,14,50,9XX NICOLA ST,West End,490253.1905,5459346.8557
Theft from Vehicle,2018,10,3,23,0,9XX NICOLA ST,West End,490284.8071,5459365.9625
Theft from Vehicle,2018,1,8,0,17,9XX THURLOW ST,West End,490691.8647,5458865.602
Theft from Vehicle,2018,9,17,22,0,9XX THURLOW ST,West End,490691.8647,5458865.602
Theft from Vehicle,2018,10,23,15,0,9XX THURLOW ST,West End,490691.8647,5458865.602
Theft from Vehicle,2018,6,11,19,0,9XX THURLOW ST,West End,490757.5751,5458943.9875
Theft from Vehicle,2018,1,30,16,37,9XX THURLOW ST,West End,490808.2407,5458994.9731
Theft from Vehicle,2018,2,7,22,0,9XX THURLOW ST,West End,490808.2407,5458994.9731
Theft from Vehicle,2018,2,17,23,0,9XX THURLOW ST,West End,490808.2407,5458994.9731
Theft from Vehicle,2018,10,26,21,30,9XX THURLOW ST,West End,490808.2407,5458994.9731
Theft from Vehicle,2018,9,22,15,0,9XX THURLOW ST,West End,490842.4634,5459016.4871
Theft from Vehicle,2018,9,7,5,0,9XX THURLOW ST,West End,490845.1285,5459019.174
Theft from Vehicle,2018,9,14,22,0,9XX THURLOW ST,West End,490845.1285,5459019.174
Theft from Vehicle,2018,12,14,22,20,9XX THURLOW ST,West End,490845.1285,5459019.174
Theft from Vehicle,2018,12,6,18,0,ALBERNI ST / BIDWELL ST,West End,490342.808,5459832.25
Theft from Vehicle,2018,12,6,19,0,ALBERNI ST / BIDWELL ST,West End,490342.808,5459832.25
Theft from Vehicle,2018,7,9,22,0,ALBERNI ST / BROUGHTON ST,West End,490629.3142,5459546.2335
Theft from Vehicle,2018,9,9,21,30,ALBERNI ST / BROUGHTON ST,West End,490629.3142,5459546.2335
Theft from Vehicle,2018,10,12,23,0,ALBERNI ST / BROUGHTON ST,West End,490629.3142,5459546.2335
Theft from Vehicle,2018,3,25,19,0,ALBERNI ST / BURRARD ST,West End,491151.7651,5459036.2266
Theft from Vehicle,2018,4,19,13,20,ALBERNI ST / BURRARD ST,West End,491151.7651,5459036.2266
Theft from Vehicle,2018,9,25,10,55,ALBERNI ST / BURRARD ST,West End,491151.7651,5459036.2266
Theft from Vehicle,2018,12,23,22,30,ALBERNI ST / BURRARD ST,West End,491151.7651,5459036.2266
Theft from Vehicle,2018,1,14,14,0,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,1,18,23,0,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,7,28,23,30,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,8,11,23,0,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,9,2,12,0,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,9,9,14,0,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,9,21,15,30,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,10,26,8,45,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,10,27,18,30,ALBERNI ST / BUTE ST,West End,490842.8526,5459340.7184
Theft from Vehicle,2018,3,28,18,20,ALBERNI ST / CARDERO ST,West End,490457.1744,5459718.8559
Theft from Vehicle,2018,8,2,16,30,ALBERNI ST / CARDERO ST,West End,490457.1744,5459718.8559
Theft from Vehicle,2018,3,17,15,25,ALBERNI ST / DENMAN ST,West End,490227.3948,5459946.9941
Theft from Vehicle,2018,4,21,11,30,ALBERNI ST / DENMAN ST,West End,490227.3948,5459946.9941
Theft from Vehicle,2018,5,6,17,45,ALBERNI ST / DENMAN ST,West End,490227.3948,5459946.9941
Theft from Vehicle,2018,5,17,14,30,ALBERNI ST / DENMAN ST,West End,490227.3948,5459946.9941
Theft from Vehicle,2018,5,17,18,0,ALBERNI ST / DENMAN ST,West End,490227.3948,5459946.9941
Theft from Vehicle,2018,6,9,13,30,ALBERNI ST / DENMAN ST,West End,490227.3948,5459946.9941
